2013-11-21 15:44:38 INFO  SnakyController:65 - Parameters read: Filename='snakefiles//sample01.txt' and Category='1'
2013-11-21 15:44:38 INFO  SnakyController:111 - Rod, 1, 1
2013-11-21 15:44:43 INFO  SnakyController:116 - Rod
2013-11-21 15:44:59 INFO  SnakyController:121 - 1
2013-11-21 15:46:06 INFO  SnakyController:65 - Parameters read: Filename='snakefiles//sample01.txt' and Category='1'
2013-11-21 15:46:06 INFO  SnakyController:111 - Rod,   1  ,    1
2013-11-21 15:46:13 INFO  SnakyController:116 - Rod
2013-11-21 15:46:24 INFO  SnakyController:121 - 1
2013-11-21 15:50:43 INFO  SnakyController:65 - Parameters read: Filename='snakefiles//sample01.txt' and Category='1'
2013-11-21 15:50:43 INFO  SnakyController:111 - Rod  ,   1  ,    1
2013-11-21 15:50:43 INFO  SnakyController:116 - Rod
2013-11-21 15:50:43 INFO  SnakyController:121 - 1
2013-11-21 15:50:43 INFO  SnakyController:126 - 
2013-11-21 15:50:43 INFO  SnakyController:111 - Jane, 0, 0
2013-11-21 15:50:43 INFO  SnakyController:116 - Jane
2013-11-21 15:50:43 INFO  SnakyController:121 - 0
2013-11-21 15:50:43 INFO  SnakyController:126 - 
2013-11-21 15:50:43 INFO  SnakyController:111 - Freddy, 1, 2
2013-11-21 15:50:43 INFO  SnakyController:116 - Freddy
2013-11-21 15:50:43 INFO  SnakyController:121 - 1
2013-11-21 15:50:43 INFO  SnakyController:126 - 
2013-11-21 15:50:43 INFO  SnakyController:111 - 
2013-11-21 15:53:25 INFO  SnakyController:65 - Parameters read: Filename='snakefiles//sample01.txt' and Category='1'
2013-11-21 15:53:48 INFO  SnakyController:65 - Parameters read: Filename='snakefiles//sample01.txt' and Category='1'
2013-11-21 15:53:48 INFO  SnakyController:111 - Rod  ,   1  ,    1
2013-11-21 15:53:48 INFO  SnakyController:116 - Rod
2013-11-21 15:53:48 INFO  SnakyController:121 - 1
2013-11-21 15:53:48 INFO  SnakyController:126 - 
2013-11-21 15:53:48 INFO  SnakyController:111 - Jane, 0, 0
2013-11-21 15:53:48 INFO  SnakyController:116 - Jane
2013-11-21 15:53:48 INFO  SnakyController:121 - 0
2013-11-21 15:53:48 INFO  SnakyController:126 - 
2013-11-21 15:53:48 INFO  SnakyController:111 - Freddy, 1, 2
2013-11-21 15:53:48 INFO  SnakyController:116 - Freddy
2013-11-21 15:53:48 INFO  SnakyController:121 - 1
2013-11-21 15:53:48 INFO  SnakyController:126 - 
2013-11-21 15:53:48 INFO  SnakyController:111 - 
2013-11-21 15:54:53 INFO  SnakyController:65 - Parameters read: Filename='snakefiles//sample01.txt' and Category='1'
2013-11-21 15:54:53 INFO  SnakyController:111 - Rod  ,   1  ,    1
2013-11-21 15:55:07 INFO  SnakyController:116 - Rod
2013-11-21 15:55:16 INFO  SnakyController:121 - 1
2013-11-21 15:55:41 INFO  SnakyController:126 - 
2013-11-21 15:55:45 INFO  SnakyController:111 - Jane, 0, 0
2013-11-21 15:55:47 INFO  SnakyController:116 - Jane
2013-11-21 15:55:49 INFO  SnakyController:121 - 0
2013-11-21 15:56:51 INFO  SnakyController:65 - Parameters read: Filename='snakefiles//sample01.txt' and Category='1'
2013-11-21 15:56:51 INFO  SnakyController:111 - Rod  ,   1  ,    1
2013-11-21 15:56:57 INFO  SnakyController:116 - Rod
2013-11-21 15:56:59 INFO  SnakyController:121 - 1
2013-11-21 15:57:02 INFO  SnakyController:126 - 1
2013-11-21 15:57:06 INFO  SnakyController:111 - Jane, 0, 0
2013-11-21 15:57:08 INFO  SnakyController:116 - Jane
2013-11-21 15:57:11 INFO  SnakyController:121 - 0
2013-11-21 15:57:13 INFO  SnakyController:126 - 0
2013-11-21 15:57:17 INFO  SnakyController:111 - Freddy, 1, 2
2013-11-21 15:57:19 INFO  SnakyController:116 - Freddy
2013-11-21 15:57:21 INFO  SnakyController:121 - 1
2013-11-21 15:57:23 INFO  SnakyController:126 - 2
2013-11-21 15:58:36 INFO  SnakyController:65 - Parameters read: Filename='snakefiles//sample01.txt' and Category='1'
2013-11-21 15:58:36 INFO  SnakyController:112 - Jane, 0, 0
2013-11-21 15:58:36 INFO  SnakyController:117 - Jane
2013-11-21 15:58:36 INFO  SnakyController:122 - 0
2013-11-21 15:58:36 INFO  SnakyController:127 - 0
2013-11-21 15:58:36 INFO  SnakyController:112 - 
